#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
   11066   10.319   -4.944    0.135    4.639    7.091
   11067   12.008   -6.117    0.298    1.698    5.671
   11068   13.095   -3.869    0.483    0.809    3.761
   11069    9.604   -2.600   -5.498    5.107    6.710
   11070    7.285   -8.640    0.847    3.302    9.545
   11071   15.037   -0.677   -2.094    1.316    6.645
   11072   15.409   -2.627   -1.955    3.701    6.749
   11073    8.364   -4.291   -3.693    7.513    6.385
   11074   12.852   -2.338    6.993    4.534    5.729
   11075   14.536   -2.458    2.442    2.451    6.639
   11076   15.364   -4.493    5.074    2.874    3.066
   11077   18.111   -6.003    7.630   -2.662    7.059
   11078   12.926   -5.307   10.147   -0.622    9.436
   11079   17.947   -1.505    6.966    0.363    1.609
   11080   20.131   -3.584    2.854   -1.548    1.777
   11081   22.394   -3.664   -0.751    0.019    0.122
   11082   19.669   -1.596   10.875   -1.192    2.585
   11083   16.054   -6.303    4.760   -0.511    0.941
   11084   15.958   -5.167    4.204   -0.276    3.857
   11085    9.321   -8.325    2.892   -3.294    0.406
   11086   10.805   -6.235   -0.977    1.310    0.822
   11087   16.937   -6.522    4.017    1.728    2.298
   11088   14.072   -3.624    8.842    0.033    3.174
   11089   13.889   -3.154    6.652    6.324    6.554
   11090   16.775   -1.533    5.671    4.204    1.803
   11091   13.229   -1.951    2.010    4.225    2.706
   11092   15.935   -0.044    2.089    2.450    1.881
   11093    5.356   -4.907    2.031    7.474    3.900
   11094    4.541   -1.668    4.388    7.728    2.062
   11095   10.688   -3.926   -3.822    4.824   -0.782
   11096    9.733   -6.410    0.446    7.615    4.221
   11097   14.914   -5.915   -6.259    5.871    1.491
   11098    5.090   -5.083   -1.481    8.870   -1.340
   11099   10.350   -5.153    3.120    9.801   -0.359
   11100    9.157   -6.144   -0.399    7.968   -0.420
   11101   12.960   -6.209   -6.704    8.095    2.158
   11102   14.137   -6.873   -7.093    1.636    0.618
   11103   12.915   -6.071   -3.882    1.818   -0.049
   11104   12.637   -5.121   -3.545    3.156    3.212
   11105   12.439   -8.945   -0.161    4.456    3.159
   11106   12.695   -3.248    1.978    6.467    2.628
   11107   11.246   -1.902    3.910    3.983    0.194
   11108    7.333   -3.201   -3.350    4.436   -0.646
   11109   10.752   -0.294   -4.172    3.283   -0.304
   11110    8.440   -0.490   -4.151    1.142    3.291
   11111   12.286   -4.069   -2.960    3.556    1.632
   11112    8.335   -4.757   -3.908    9.552    7.317
   11113    9.516   -4.183   -3.293    4.984    2.230
   11114   11.335   -3.811   -2.776    3.972    2.997
   11115   16.340   -2.711    2.203    3.963    7.543
   11116   16.114   -6.918    4.743    2.766    7.971
   11117   17.116   -4.828    1.911    3.359    8.879
   11118   13.353   -4.791    0.003    2.416    5.792
   11119   12.432   -0.749    5.871    5.872    4.356
   11120   10.161   -2.478    5.708    2.786    4.349
   11121    8.972   -6.968   11.472    1.578    2.593
   11122   11.304  -10.925    4.537    0.009    5.685
   11123    6.251   -9.823    5.559    6.934    5.810
   11124    6.856   -9.889    2.621    6.809    4.148
   11125    7.278   -8.354   -7.281    5.966    0.043
   11126    1.343   -5.477   -7.167    5.961    2.151
   11127    8.048   -3.859   -9.392    4.523    3.041
   11128    9.133   -7.586  -10.222    3.891    3.924
   11129    5.320   -7.156   -8.317    5.669    0.840
   11130   10.801   -6.644   -3.581    3.355   -0.418
   11131   10.211   -4.541   -4.190    6.691    3.500
   11132   11.126   -5.041    1.617    3.492    1.302
   11133   12.123   -5.390   -0.998    3.600    0.084
   11134   13.340   -6.499   -2.656    1.259   -1.689
   11135   15.052   -5.304   -2.382    3.237    0.748
   11136   13.004   -3.412   -0.310    2.338    4.873
   11137    9.326   -0.094   -6.350    0.101    9.743
   11138    5.908    1.047   -7.159   -2.486    5.742
   11139   10.411    0.125   -5.343    0.914    5.873
   11140    3.630   -0.173   -7.669    4.349    6.027
   11141    2.441    1.637   -3.684    3.150    7.512
   11142    8.973   -1.048   -7.846    5.359    6.383
   11143    6.779    2.208   -6.884    1.857    8.021
   11144    4.543    0.658   -7.275    2.017    6.023
   11145    4.891    4.719   -5.363   -2.772   10.311
   11146    4.914    4.687   -2.415    2.292   10.732
   11147   -0.513    0.693   -6.583    4.927    5.683
   11148   -0.331   -1.382   -3.344   -2.424    9.455
   11149    1.046   -5.819  -11.574    2.512    3.529
   11150   -0.840   -5.657   -9.186    3.575    6.858
   11151   -3.683   -8.310  -15.625    3.521    5.408
   11152    2.817  -10.672  -14.334    5.069    0.640
   11153    4.886  -12.419  -11.965   -1.261    3.112
   11154    8.313  -10.396   -8.424   -4.360   -0.535
   11155    5.717  -10.490  -10.574   -0.987    4.346
   11156    8.203   -7.772   -9.528    0.748    4.873
   11157   14.650   -5.918  -11.452    0.240    5.392
   11158    7.999   -4.430  -12.830    1.364    0.097
   11159    4.477   -6.231   -7.175    2.101    2.191
   11160    5.743   -8.494   -4.624    2.760   -0.409
   11161    6.940   -9.249   -2.638   -3.214    3.029
   11162   17.939   -4.000   -4.922    4.066    1.263
   11163   14.826   -4.608   -6.271    5.970    2.516
   11164   16.935   -3.224   -0.916    5.037    5.047
   11165   13.397   -2.502   -5.338    5.760    3.950
   11166    9.712   -4.113   -5.034    6.402    2.265
   11167    2.651   -4.680  -10.930   10.997    4.052
   11168    3.275   -7.824   -7.228    7.396    6.953
   11169    5.939   -8.087   -8.460    6.181    2.069
   11170    8.692   -5.410   -7.380    8.349    4.328
   11171    4.790   -4.251   -5.519    7.463    6.586
   11172   -1.454   -4.048   -2.583    7.021   11.288
   11173   -4.657   -3.874   -2.860    8.592    8.416
   11174    0.478   -0.430   -1.743    7.848    9.837
   11175    1.697   -7.655   -0.660    6.264    6.616
   11176    3.638   -6.139    1.434    7.193    8.835
   11177    1.973   -5.860   -1.123    4.655    7.224
   11178   -1.309   -5.621   -0.461    9.430    6.608
   11179    1.814   -3.978   -2.846   11.963    5.805
   11180    5.842   -4.615   -5.242   10.975    7.251
   11181   -0.065   -6.550   -8.471    6.906    3.014
   11182   -3.272   -7.335   -9.263    9.648    9.081
   11183   -1.236   -5.267   -4.308    9.697    5.229
   11184   -1.741   -6.365   -9.965    7.977    3.618
   11185   -3.142   -6.281   -4.690    5.223    3.519
   11186   -0.802   -3.638   -5.949    8.550    2.001
   11187    3.265   -6.954   -6.084    5.572    1.907
   11188    2.589   -7.789   -7.804    5.840    6.171
   11189   -1.710   -8.283   -7.363    2.305    7.667
   11190    4.649   -5.574   -2.668    4.791    9.715
   11191    5.486   -5.266   -3.427    7.071    7.502
   11192    4.973   -5.876    0.934    2.912    4.827
   11193    3.791   -3.866    3.960    6.318    6.372
   11194    2.826   -4.437    5.695    5.554    7.347
   11195    4.095   -0.825    8.092    7.303    9.427
   11196   -2.703   -5.478    0.804    6.428    5.528
   11197   -4.610   -7.053    3.782    6.417    7.130
   11198   -0.233   -9.013    2.076    6.948    8.202
   11199   -2.041   -6.741    2.319    6.087    5.464
   11200    5.236   -4.978    3.003    5.539    4.233
   11201    3.551   -4.436    5.192    5.591    5.182
   11202    8.749   -4.286   -4.185    5.478    3.371
   11203   16.475   -1.503    4.056    3.667    5.370
   11204    8.747   -3.994    2.683    8.816    4.069
   11205    4.995   -2.632    4.724    4.844    2.948
   11206    4.084   -3.994    4.042    5.136    3.652
   11207    1.955   -6.356    5.301    1.818    6.264
   11208    5.549   -2.863    2.227    5.623    6.126
   11209   -1.200   -2.806    4.668   11.360    9.618
   11210   -0.703   -2.990    7.648    6.496    3.667
   11211    0.552   -2.621    6.839    6.987    7.134
   11212    1.436   -5.611    2.714    4.670    7.723
   11213  -10.456   -7.959    3.179    6.903   10.566
   11214   -5.531   -3.381    3.286    5.122   12.769
   11215   -1.168   -1.407    4.937    1.289    9.342
   11216    0.351   -7.457    2.131    4.234   10.308
   11217    3.064   -5.737    5.517    3.225   10.366
   11218    1.744   -2.949    3.099    5.191    8.445
   11219    4.486   -5.972    3.315    3.734    9.540
   11220    0.199   -5.362    2.066    6.153    5.866
   11221    7.528   -3.425    3.461    6.248    3.261
   11222   10.142   -5.511    3.929    1.887    1.330
   11223    7.916   -5.101    5.845    4.373    4.133
   11224    9.923   -0.675    2.870    5.114    3.643
   11225    3.300   -6.878   -0.616    4.012    3.695
   11226   -1.645   -7.351   -3.222    1.647    1.601
   11227   -2.481   -6.853   -2.000    6.573    5.577
   11228   -1.060   -2.778   -1.715    5.312    3.649
   11229   -5.450   -5.129    3.759    7.038    6.881
   11230   -5.934   -8.110   -2.181    4.073    5.848
   11231    0.543  -10.434   -4.467    7.099    3.247
   11232   -4.451  -10.729   -6.194    7.066    5.051
   11233   -1.243   -8.118   -1.395    5.821    5.394
   11234    8.275   -7.025   -6.586    4.364    4.517
   11235    6.967   -9.456    2.014    2.635    5.838
   11236   12.750   -4.056   -0.977    0.956    6.310
   11237    7.823   -1.902    3.329    4.511   10.365
   11238   10.025   -2.890    6.542    4.142    5.820
   11239   11.876   -0.545    4.060    6.012    6.803
   11240    5.809   -2.052    1.965    3.690    5.595
   11241   13.759   -5.162    4.154   -0.495    6.487
   11242   11.532   -2.392    5.112    0.915    4.136
   11243   13.312   -1.783    2.785    1.031    5.754
   11244   14.823    1.278    7.019   -0.505    8.073
   11245   16.581    0.194    4.358    1.019    5.192
   11246   15.886    2.094    9.320    1.108    7.526
   11247    8.810   -0.028    6.619   -0.223    8.419
   11248    6.136   -1.437    1.660    1.972    8.387
   11249    9.446    0.505    1.075    6.091    9.691
   11250   12.721    0.069    2.189    9.468    3.897
   11251   12.418   -3.574    3.734    4.273    4.701
   11252    8.188   -4.811    3.190    1.957    8.907
   11253    6.531    1.164    5.349    5.303    9.314
   11254    9.110   -1.622    1.604    6.724    9.919
   11255    3.351   -4.468   -2.133    7.851    9.657
   11256    6.638   -5.446   -5.683    3.109    5.650
   11257    7.334   -1.315    1.481    9.314    3.894
   11258    6.123   -4.361   -3.072    6.151    0.770
   11259    4.912   -2.784   -5.169    7.668    6.225
   11260    5.323   -1.549   -1.244    5.292    8.229
   11261   11.531   -1.544   -3.025    8.648    5.202
   11262    4.658   -4.790    3.624    5.692    5.775
   11263    5.768   -7.986    1.328    5.757    2.496
   11264    5.652  -12.051    0.194    4.033    4.538
   11265    4.794   -8.993   -2.066    5.943    5.854
   11266   11.685   -7.342    2.991    0.792    6.079
   11267    7.810   -9.716    0.586    1.529    4.896
   11268    6.357   -9.545   -3.354    0.199    5.494
   11269   14.040   -7.163   -7.438    1.720    7.633
   11270    7.845   -9.903   -8.759    1.336    6.592
   11271    4.697   -7.306   -0.397    1.683    4.555
   11272   -1.121  -11.622    0.655    5.691    6.256
   11273    1.573  -10.884    2.966    4.632   11.469
   11274    4.930   -6.300    8.370    6.150    4.530
   11275    6.423   -3.845    7.964    7.845    3.615
   11276    8.148   -2.447    9.773    4.121    8.026
   11277   14.651   -5.074   10.449    2.624    6.172
   11278    5.873   -3.491    6.649    7.102    2.667
   11279    6.922   -4.372   10.994    1.767    7.307
   11280   10.159   -3.103    5.337    4.985    3.434
   11281    9.761   -3.072    5.012    3.866    2.382
   11282   11.266   -4.273    6.736    1.534    5.820
   11283    2.898   -4.289    6.425    4.363    6.507
   11284    8.037   -5.540    5.625    3.584    3.799
   11285    7.247   -3.680    5.365    8.862    5.077
   11286   10.156   -4.388    2.631    3.765    4.505
   11287    3.350   -6.496    2.927    5.821    4.660
   11288    2.968   -4.998   -2.417    8.102   -0.519
   11289    4.421   -5.785   -2.780    8.917   -0.841
   11290    3.842   -5.811    3.082    9.935    1.621
   11291    3.092   -9.070   -1.736    7.135    4.896
   11292    2.405   -6.639    4.389    6.122    2.601
   11293    1.581   -5.628   -0.157    3.312    1.994
   11294    5.627   -7.037    3.219    3.307    7.506
   11295    3.631   -5.933    3.009    3.165    8.245
   11296    6.108   -4.322    3.057    3.932    1.366
   11297    4.823   -3.762    6.033    2.170    4.884
   11298    5.130   -2.381    6.806    2.823    1.017
   11299    5.960   -4.200    1.285    2.357    1.678
   11300    9.121   -2.837    3.377    2.632    1.183
   11301    7.109   -4.997   -0.064    0.731    3.580
   11302    4.011   -8.584    1.243    5.400    8.295
   11303    0.328   -7.332   -0.779    1.552    3.778
   11304    2.962   -2.938   -1.435    4.158    2.696
   11305    6.587   -1.345   -3.200    0.691    5.624
   11306    3.310    1.378    0.823    1.262    5.702
   11307    7.638   -3.081   -4.591    3.358    6.125
   11308    8.117   -5.957    1.869    0.099    5.998
   11309   10.656   -4.421   -3.879    1.760    7.273
   11310   11.055   -4.111   -1.511   -0.104    3.037
   11311   12.334   -5.109   -5.421    1.564    3.347
   11312   11.024   -3.957    1.412    1.446    6.579
   11313   11.727   -7.191   -5.627   -0.495    4.962
   11314   10.786   -8.505   -9.611    1.656    5.696
   11315    8.272  -10.672  -10.661    2.628   -0.103
   11316    6.558   -8.404   -3.920    2.444    5.102
   11317    8.425   -8.700   -2.504    0.799    0.673
   11318    8.089   -6.013    1.653    2.816    1.026
   11319    5.819   -5.414    3.833    4.868    4.966
   11320    5.405   -5.422   -5.540    4.739   -2.347
   11321    3.626   -7.321   -8.185    4.544    1.820
   11322   -0.642   -9.877   -4.649    2.822    2.753
   11323    5.754   -7.619   -2.097    3.859    5.253
   11324    3.977   -8.391   -1.603    4.770    5.394
   11325    4.959   -9.347   -5.418    8.551    5.442
   11326   -1.262   -7.234   -4.126    3.361    3.075
   11327    0.411   -7.525   -6.669    6.221    3.298
   11328    4.558   -9.722   -4.088    5.065    8.472
   11329    2.401  -11.042   -7.005    0.750    4.962
   11330    8.789   -6.283  -10.815    4.912    4.626
   11331    6.515   -8.727   -9.843   -0.373    5.687
   11332    4.837  -11.576   -8.892   -0.859    4.955
   11333   13.182   -9.784   -5.437   -0.076    5.697
   11334    5.487  -10.159   -3.370    1.536    3.313
   11335    5.816   -5.932    4.563    3.339    3.401
   11336    5.450   -6.198    3.302    0.749    6.517
   11337    3.615   -8.856    0.271    1.625    4.784
   11338   -0.559   -8.115    0.634    7.490    1.379
   11339   -2.359  -10.231    1.843    7.574    4.470
   11340   -5.920  -10.436   -6.608    8.537    1.473
   11341   -2.493   -6.587    8.327    8.483    4.040
   11342    2.322   -5.711   11.157    5.737    4.323
   11343   -1.094   -5.335    1.662   11.677    2.311
   11344    5.452   -7.390    6.715    5.966    6.201
   11345    1.758  -10.588   -1.558    3.906    4.992
   11346    2.361   -7.959   -5.032    3.562    3.091
   11347    0.092   -8.016    0.959    6.354    6.239
   11348   -1.768   -8.049    0.297    6.149    4.293
   11349   -0.407   -8.935    5.729    2.556    4.798
   11350   -2.729   -7.236    2.063    5.230    2.720
   11351   -0.308   -6.281    9.152    4.726    5.836
   11352   -2.078   -5.084   13.023    1.033    8.299
   11353   -3.867   -4.039    7.091    7.517    5.982
   11354   -2.890   -5.370    2.422    5.506    2.926
   11355   -4.256  -10.556   -1.218    5.541    5.362
   11356   -6.873  -10.618    4.608    5.716    3.760
   11357    0.088  -10.962    3.873    5.267    8.432
   11358    4.682   -8.828    0.833    4.864    6.661
   11359    3.350   -4.181    1.674    3.891    8.861
