#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
     527   13.150    1.318  -12.141   -8.198   -8.406
     528   11.994    7.323  -13.123   -3.857   -6.832
     529   10.703    6.784  -12.412   -6.713   -5.617
     530   11.427    6.809  -13.422   -3.268   -7.742
     531   12.732    7.965  -11.840   -5.280  -11.507
     532   12.680    4.950  -12.600   -8.145   -7.070
     533   10.823    0.218  -13.656   -9.192   -9.684
     534   10.139    1.080  -10.649   -5.097  -11.131
     535   12.323    5.196   -9.850   -6.016   -7.222
     536    8.765    2.271  -10.328   -7.995  -11.064
     537   10.321    2.564  -10.926   -8.063  -13.686
     538   11.837    2.505   -8.411   -9.294  -12.422
     539    9.078   -3.159   -7.198   -7.525  -16.944
     540   10.778   -3.973   -9.809  -12.481  -15.157
     541   11.390   -0.094   -9.909   -7.100   -9.595
     542    7.366   -1.320   -9.874   -6.854   -9.989
     543    9.238    0.285  -11.139   -6.603   -5.911
     544   13.114    4.475   -9.074   -4.793   -7.964
     545   10.392    0.341  -12.132   -5.695   -4.826
     546   13.687    4.795  -12.422   -9.737   -3.809
     547   10.227   -0.673   -9.976   -9.692   -8.366
     548   12.606    1.198  -10.323   -8.651   -9.281
     549   11.547    1.131   -8.297   -6.667  -10.178
     550   10.171    3.223   -9.765   -8.825   -9.014
     551    9.898    0.968  -11.523   -8.954   -4.255
     552   13.106    4.579  -13.056   -2.395   -3.619
     553   10.353    1.132  -12.277    2.271   -6.636
     554   10.696    1.506  -11.355   -3.985  -11.850
     555   11.215    1.793  -10.631   -1.705   -6.629
     556   11.419    3.180  -11.137   -4.694   -9.601
     557   11.664    0.721   -8.622   -0.946   -7.052
     558    9.670    1.293   -6.565    0.614  -11.061
     559   12.603    5.680  -10.267    3.288   -3.056
     560   11.439    1.874  -11.299   -1.938   -4.243
     561   13.081    3.253  -11.602   -4.868   -4.426
     562   17.444    7.207  -11.670    2.208   -6.469
     563   13.048    7.622   -9.700    7.850   -9.476
     564   18.510    6.603   -8.264    3.804   -4.955
     565   13.601    7.984  -10.404   -3.259   -5.646
     566   13.612    2.868  -10.422   -3.118   -4.370
     567   12.334    3.573   -8.043   -3.610   -3.888
     568   10.931   -1.019   -9.867   -8.528   -4.331
     569   12.713   -0.241  -12.056   -4.113   -1.606
     570   13.578    1.146   -9.559   -3.646   -3.936
     571   16.425    0.013   -8.277   -6.891   -6.018
     572    9.712   -5.753  -11.478  -10.562   -7.252
     573    8.210   -0.923  -10.481   -6.367   -3.534
     574    9.809    0.249  -11.945   -5.651   -2.032
     575   10.731    0.238  -11.473   -9.550   -7.624
     576   11.455    1.182   -7.140    0.628   -3.427
     577   11.064    1.217  -10.157   -7.351   -7.786
     578   11.129   -0.574   -8.530   -2.159  -10.898
     579   10.199   -0.204   -9.292   -9.051   -8.753
     580    9.879   -2.760   -9.971   -5.811   -1.659
     581    6.047   -7.127  -10.287   -7.532   -5.119
     582   11.228   -2.512   -9.947   -8.848   -6.809
     583   12.264    2.763   -9.293   -1.671   -6.129
     584   12.623    2.618   -6.851   -7.509   -7.315
     585   12.086   -0.973   -8.505   -4.018   -5.539
     586   12.096    2.706  -10.257    0.815   -5.643
     587   11.123    1.802   -8.676   -3.806   -4.894
     588   13.032    0.808  -10.174    4.750   -6.700
     589   11.898   -0.372  -10.734    4.632   -4.266
     590   11.291    5.492  -14.164   -0.358   -4.507
     591   10.527    3.098  -10.954   -1.527   -4.288
     592   12.112    0.022  -13.707   -5.045   -2.792
     593   10.119    2.699  -12.631   -4.544   -4.235
     594   12.305    4.201  -11.310   -2.613   -6.436
     595   14.887    4.537   -8.401    1.121  -10.184
     596    9.743   -0.094   -9.214    5.073   -5.092
     597    9.732    1.058  -11.617   -0.037   -1.398
     598    9.825    5.256   -6.926    6.349   -7.592
     599    8.705    5.404   -7.876   -2.196   -8.022
     600    8.770    6.219  -10.049   -1.907   -6.481
     601    9.364    3.341  -11.207   -0.854   -2.995
     602    4.185    3.842  -13.230    0.927   -1.094
     603    5.579   -1.688  -14.001   -3.233   -3.448
     604    4.727    0.765  -12.892   -5.240   -3.665
     605    5.359   -2.129  -11.357   -2.817   -5.251
     606    9.176    0.832   -8.448   -4.163   -3.505
     607    9.493    2.281  -12.276   -5.747   -0.376
     608    8.498    2.732  -12.084   -2.208   -0.033
     609   11.423    2.396  -12.851   -9.856   -3.456
     610   11.179    7.492  -12.589   -5.553   -4.211
     611    8.547    2.594  -13.823   -3.455   -6.935
     612    7.335    0.955  -12.488   -8.338   -5.151
     613   11.707    2.698  -12.277   -3.400   -6.955
     614   11.697    4.677  -12.627   -6.138   -3.491
     615    8.708    4.669  -12.530    0.087   -4.206
     616   10.545    6.470  -11.388    5.842   -0.102
     617   14.011    4.804  -12.206    2.171   -3.688
     618   13.163   -0.038  -12.509   -6.748   -5.358
     619   12.566    2.409  -12.422   -7.895   -6.968
     620   12.493    1.541  -12.890   -6.284   -6.515
     621    9.893   -0.537  -12.260   -6.176   -5.059
     622   10.363    3.619  -13.166   -0.218   -2.997
     623   14.732   -0.424  -11.153   -8.410   -6.945
     624   13.697    2.033  -10.133   -1.016   -6.291
     625   14.076    1.057  -10.542   -5.205   -6.496
     626   13.128    2.723  -10.493   -5.293  -12.690
     627   12.414    2.218   -8.827    1.751   -9.337
     628   10.891    2.439  -12.903    1.481   -2.032
     629   15.033    0.566  -13.196   -5.203   -5.657
     630   12.037    1.866  -11.084   -7.949   -3.033
     631   12.223    2.126  -10.209   -6.126   -4.286
     632   13.828   -0.008  -10.256   -8.320   -6.047
     633   13.859    2.491  -12.904   -7.503  -10.481
     634   12.936    2.505  -11.701   -6.776   -9.594
     635   12.959   -0.873  -11.487   -7.247   -5.703
     636   10.178    1.115  -11.031   -4.365   -6.857
     637   11.084   -0.146  -12.780   -4.450   -5.524
     638   13.986    4.266  -11.433   -3.206   -2.280
     639   11.155    5.095  -15.021   -3.011    0.441
     640    6.429   -0.363  -14.144   -5.791   -3.787
     641    9.415    0.792  -12.509   -2.876   -4.598
     642    8.638    4.772  -14.027   -2.852   -4.375
     643   10.808    4.124  -11.571   -2.069   -2.636
     644   10.586    3.981  -12.062    0.631   -2.036
     645   10.686    5.074  -12.228   -6.791   -4.925
     646   14.046    3.133  -12.426   -4.580    1.962
     647   13.993    1.577  -12.258   -8.889   -1.377
     648   14.045    2.302  -12.843   -7.775   -6.689
     649   12.150   -0.884  -10.827   -6.937   -8.920
     650   13.353    1.651  -16.957  -11.417   -4.462
     651   11.216   -1.912  -11.962   -6.462   -5.709
     652   10.714    1.732  -14.669   -7.092   -4.808
     653    9.020    3.508  -12.956   -0.435   -1.375
     654   10.077    3.696  -12.450   -1.464   -4.625
     655   13.151    3.239  -13.396   -7.043   -2.524
     656   10.781    0.751  -14.899   -8.724   -2.356
     657   11.059   -0.893  -10.665   -9.195   -7.420
     658   12.491   -1.537   -8.462  -10.692   -6.214
     659   12.443   -0.625  -11.298   -5.806   -4.565
     660   14.399   -0.408  -10.499  -11.366   -6.396
     661   12.483    3.351  -10.564  -12.305   -9.169
     662   12.680    1.596   -9.723  -13.542   -7.942
     663   14.861    5.264   -9.537   -9.785   -4.454
     664   14.374    5.487   -7.562   -9.514   -9.323
     665   16.387    6.724  -10.301   -4.398   -7.801
     666   15.787    2.483   -9.265   -5.812   -5.663
     667   11.965    3.171   -9.680    1.073   -6.612
     668   15.456    3.613  -10.598   -9.960   -5.024
     669   12.741    0.766  -13.565  -11.658   -1.978
     670   13.789    0.210  -13.117  -10.881   -0.827
     671   14.481    4.742  -13.694  -11.884   -6.636
     672   11.798   -0.813  -15.240  -14.936   -8.985
     673   12.814    1.702  -13.059  -11.599   -3.078
     674   11.345    0.551  -11.343   -8.259   -6.259
     675   13.162   -0.162  -13.622  -10.714   -4.708
     676   10.785   -2.800  -10.204   -4.162   -0.161
     677    8.883   -4.075  -14.315   -8.920   -5.244
     678   10.578   -4.408  -10.580  -10.027   -8.236
     679   10.338   -2.807   -8.877  -12.071   -6.177
     680   14.414   -0.094  -12.233  -13.459   -6.499
     681   14.495   -1.154  -11.589  -11.773   -3.855
     682   10.678   -1.096  -11.583  -13.736   -5.605
     683   11.022   -3.411  -10.466   -3.825   -4.524
     684   17.191    3.858   -8.565   -5.536   -6.764
     685   13.942   -2.942   -7.036  -11.177   -6.530
     686   14.434   -0.029   -9.664   -7.856   -7.057
     687   14.506    3.007   -9.315   -9.372   -5.727
     688    9.975    2.174   -7.865   -9.420   -8.164
     689   10.678    2.986   -8.663   -2.631  -11.605
     690   14.869    1.959   -8.841   -9.139   -5.203
     691   14.530    7.601  -10.277   -5.267   -4.145
     692   14.104    2.784  -10.603  -13.803   -0.623
     693   13.823    5.712   -9.500   -6.560   -2.272
     694   12.208    2.095   -8.456   -7.617   -4.792
     695   11.733    2.472  -12.428   -8.263   -4.165
     696   14.148    2.570   -8.411   -2.069   -8.011
     697    9.797    0.265  -10.155   -7.485   -5.033
     698   12.716    3.912  -12.602   -5.736   -5.880
     699   11.439    5.588  -10.334   -9.935   -7.850
     700   11.665    4.883   -7.876   -7.823  -12.363
     701   13.583    6.441  -10.792   -1.318   -8.511
     702   14.830    4.935  -11.046   -3.584   -7.016
     703   11.571    3.879  -11.118   -6.502  -10.029
     704   11.980    6.563  -10.421   -5.335  -11.064
     705   12.446    3.589  -11.965   -5.089   -6.646
     706   14.781    6.588  -11.337  -14.517   -5.714
     707   14.601    2.898  -11.927  -16.151   -4.196
     708    9.497    4.113   -9.895   -6.526  -10.432
     709   10.024    0.802  -10.516   -6.561   -9.895
     710   10.679    6.204   -9.658   -5.121  -10.331
     711   11.085    5.523  -10.980   -1.850   -9.440
     712   13.494    5.486  -14.122   -6.266   -5.735
     713   12.974    2.015   -9.285   -3.986  -12.953
     714   13.997    4.320  -10.691   -8.823   -9.011
     715   15.566    3.463  -13.992   -8.468   -7.557
     716   12.358    0.142   -8.898  -10.009   -7.926
     717   13.960   -1.835   -8.637   -6.997  -11.369
     718   10.294   -0.424   -8.159   -7.639   -9.538
     719   12.215    1.118   -8.920   -2.540   -8.503
     720   13.098   -0.526  -11.436   -8.906   -8.595
     721   12.720    0.267   -9.870   -3.247  -10.665
     722   11.419    4.581   -7.900   -1.255  -10.869
     723   12.234    0.189   -8.897   -5.970  -12.565
     724   12.834    0.503   -8.809   -8.488  -11.437
     725   13.791    4.107   -7.720   -5.516  -13.953
     726   12.379    0.783   -8.365   -8.620  -14.766
     727   11.949    0.064  -11.625   -7.531  -15.097
     728   11.656    6.657  -11.225    0.568   -4.818
     729   15.547    6.720  -10.250   -2.506   -4.762
     730   13.609    5.971  -12.396   -0.389    1.829
     731    9.205    6.140  -13.626   -4.450   -3.793
     732   11.350    2.364   -9.164   -3.231   -6.536
     733   13.153    6.258   -8.260    1.645   -8.051
     734   15.306   12.314  -10.803    1.011   -3.832
     735   11.273    6.470  -10.304    0.842   -2.896
     736   10.810    2.263   -9.287   -5.170   -1.530
     737   12.479    6.327  -11.667   -6.146    0.872
     738   16.331    6.378  -11.484   -8.823   -3.945
     739   15.149    6.181  -13.688   -1.731   -1.787
     740   15.153    6.183  -14.442   -6.834    0.107
     741   11.968    4.429  -15.538  -11.643   -2.141
     742   12.653    7.518  -17.504   -7.968   -3.761
     743   12.431    7.644  -14.726  -10.156   -2.606
     744   13.610    6.416  -11.800   -6.086   -8.705
     745   16.961    3.407  -12.630  -11.918   -6.224
     746   13.961    4.932  -14.338  -10.726   -4.583
     747   14.467    6.181  -13.770   -5.966    0.563
     748   13.279    7.132  -13.404   -8.589   -3.580
     749   14.419    3.686  -12.725   -7.784   -4.167
     750   10.901    0.285  -11.778   -8.141   -8.883
     751   10.775    4.288  -14.433  -12.266   -3.692
     752   12.306    4.795  -12.303   -7.818   -2.718
     753   10.994    8.241  -13.470   -5.667   -4.308
     754   16.577    7.668  -13.772   -0.444   -0.790
     755   14.460    5.037  -11.607   -4.896   -3.635
     756   12.576    4.979  -11.627   -4.972   -1.120
     757   11.481   -1.507  -10.413   -6.194   -4.892
     758   12.123   -0.930   -9.790  -10.018   -6.864
     759   10.353   -0.143  -12.834   -0.978   -2.804
     760   12.395    3.721  -13.403   -1.970   -5.337
     761   10.236    0.998   -9.135   -0.421   -3.576
     762    8.257   -0.067   -9.000    0.739   -4.945
     763    8.926    2.153   -9.925    5.098   -9.639
     764    5.317   -0.481  -10.150    0.334   -6.982
     765    8.655   -0.274   -7.443    1.210   -4.299
     766    8.972    1.860   -9.687    3.519   -6.167
     767    8.858    0.149   -9.788   -2.245   -9.476
     768    6.722   -4.311  -11.322   -4.741   -6.257
     769    8.486   -3.356   -8.295   -4.782   -6.307
     770    7.959   -1.315   -9.865   -4.687   -4.222
     771    9.957    1.852  -10.520   -8.360   -6.384
     772    8.325    0.449  -10.692   -8.464   -3.711
     773   10.672    4.357  -12.706  -11.410   -5.340
     774   13.715    4.232   -7.858   -1.600   -7.698
     775   12.608    1.253   -9.087   -7.265   -6.048
     776   10.749    5.779  -11.821   -0.536    2.058
     777   10.388    1.264   -7.836   -6.031   -5.090
     778    4.797   -0.096   -7.797   -2.382   -2.148
     779    5.012   -0.972   -4.626   -1.565   -2.683
     780    5.313    4.228   -8.743   -3.551   -2.693
     781    8.768    2.782  -10.933  -11.936   -0.749
     782   10.109    9.077   -9.156   -3.208   -2.906
     783   10.167    5.674  -10.996   -1.542    1.675
     784   11.502    6.510   -8.981   -7.161    2.431
     785    8.485    3.894  -11.508   -8.575    4.917
     786    7.559    7.138  -13.305   -2.716    3.606
     787    8.413    9.466  -10.207    0.954    3.305
     788    7.364    5.267  -12.624    2.479    1.857
     789    9.186    4.011   -8.640    4.919   -0.691
     790    8.843    3.978   -8.719    1.842   -1.795
     791    9.104    7.666   -6.567    1.542   -1.171
     792   10.681    5.552   -6.408   -0.764   -3.586
     793    8.109    9.382   -7.817    0.567   -3.943
     794    7.834    5.150   -8.437    1.157   -2.699
     795    7.886    4.721   -6.509    2.981   -3.686
     796   10.311    4.499   -6.255    1.440   -2.324
     797    9.176    2.347   -8.690    0.985   -5.478
     798    7.858    5.167   -9.987    8.011   -3.529
     799   10.195    3.653   -7.695   -0.778   -3.390
     800    8.039    1.524   -7.857   -1.860   -3.532
     801    8.424   10.333  -11.019   -0.317    0.431
     802    7.295    2.443  -14.855   -6.606    3.469
     803   10.157    6.732  -11.975   -5.163    4.247
     804    8.502   -0.174   -9.749   -1.541   -0.558
     805    9.734    1.505  -11.131   -4.495   -4.768
     806   10.926    0.379   -6.992   -8.780   -7.614
     807   10.241    1.794   -6.763   -1.518   -2.798
     808   11.023    2.268   -8.868   -0.378   -5.171
     809    8.871    1.793   -9.728   -0.348   -0.048
     810    8.295    0.071   -8.243   -2.244   -1.624
     811   10.403    2.647  -10.225    3.023    1.118
     812   10.289    2.102   -9.348   -2.249   -0.736
     813    8.546    6.382   -9.144   -3.451   -2.464
     814    8.496    0.686   -6.991   -6.405    3.914
     815    5.597    5.360  -11.244    0.029    1.365
     816    9.198    3.136  -10.663   -2.254    0.679
     817    9.809    1.623   -5.762   -3.109   -4.011
     818    8.855   -2.878   -8.361   -4.887   -1.288
     819    8.255   -1.628   -8.173   -8.338    2.592
     820    7.943   -1.282   -7.967  -12.747    0.193
     821    7.406   -0.750   -8.079  -13.108   -2.196
     822   10.121    2.792   -8.317   -4.637   -2.944
     823    9.241   -1.225   -9.262   -7.169   -2.485
     824   13.315    5.308   -7.605   -6.305   -3.795
     825   13.990    5.576   -7.219   -8.854   -3.256
     826    8.790   -4.394   -6.513  -10.709   -4.625
     827   10.292   -1.110   -6.526   -4.480   -3.122
     828    8.112   -0.618  -10.515   -4.433   -0.431
     829   10.616   -1.994   -7.620   -9.174   -6.494
     830   10.040   -1.051   -7.496   -5.056   -6.495
     831    8.993    1.490   -9.247   -9.059   -9.171
     832   11.384    3.584   -6.714   -6.433   -0.388
     833   13.600    3.693   -7.132   -6.261   -1.371
     834   10.334    2.480   -7.078  -12.423   -0.499
